,TP_ESCOLA,TP_PRESENCA_CH,TP_PRESENCA_CN,TP_PRESENCA_LC,NU_IDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ENSINO,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_STATUS_REDACAO,NU_NOTA_REDACAO
1886,2,1,1,1,17,2,0,1.0,0,488.9,573.6,561.1,677.4,1.0,520.0
1887,2,1,1,1,20,2,0,3.0,0,395.9,501.5,463.4,398.3,1.0,320.0
1888,2,1,1,1,19,2,0,1.0,0,406.7,508.2,537.5,413.2,1.0,560.0
1889,2,1,1,1,18,2,0,1.0,0,458.7,559.5,551.6,500.1,1.0,520.0
1890,1,1,1,1,25,1,7,,0,465.9,521.0,520.8,393.7,1.0,520.0
1891,1,1,1,1,22,1,5,,0,387.6,490.0,545.8,461.4,1.0,400.0
1892,1,1,1,1,33,3,0,,0,407.3,537.8,522.1,342.9,1.0,520.0
1893,1,0,0,0,27,1,6,,0,,,,,,
1894,1,0,0,0,41,1,10,,0,,,,,,
1895,1,1,1,1,19,1,3,,0,644.2,691.5,655.4,699.0,1.0,900.0
1896,1,1,1,1,30,1,4,,0,442.0,472.3,395.5,416.3,1.0,640.0
1897,1,0,0,0,30,1,10,,0,,,,,,
1898,2,1,1,1,19,2,0,1.0,0,394.1,532.6,498.9,421.4,1.0,460.0
1899,2,0,0,0,19,2,0,1.0,0,,,,,,
1900,1,0,0,0,30,1,6,,0,,,,,,
1901,1,0,0,0,21,1,3,,0,,,,,,
1902,1,1,1,1,19,1,1,,0,382.5,449.2,506.7,354.5,1.0,460.0
1903,1,1,1,1,52,1,1,,0,441.4,459.9,501.0,369.9,1.0,400.0
1904,2,1,1,1,18,2,0,1.0,0,414.6,546.1,509.6,408.9,1.0,600.0
1905,2,1,1,1,17,2,0,1.0,0,393.1,466.4,489.6,367.3,1.0,660.0
1906,1,1,1,1,23,4,0,,0,415.6,544.3,443.9,522.5,1.0,340.0
1907,1,1,1,1,16,3,0,,1,620.5,670.0,497.8,803.5,1.0,740.0
1908,1,1,1,1,24,1,2,,0,557.1,541.0,496.9,591.9,1.0,560.0
1909,1,1,1,1,15,3,0,,1,430.5,527.2,527.3,433.7,1.0,540.0
1910,1,1,1,1,31,1,10,,0,531.7,570.3,432.9,384.0,1.0,220.0
1911,1,1,1,1,18,1,1,,0,421.2,563.5,566.6,470.4,1.0,380.0
1912,1,0,0,0,27,4,0,,0,,,,,,
1913,2,1,1,1,17,2,0,1.0,0,464.0,524.1,550.9,420.1,1.0,520.0
1914,1,0,0,0,19,1,2,,0,,,,,,
1915,1,1,1,1,18,1,1,,0,459.5,510.5,464.0,553.0,1.0,560.0
1916,2,1,1,1,16,2,0,1.0,0,605.9,578.4,555.6,575.1,1.0,700.0
1917,1,1,1,1,24,1,3,,0,538.0,537.6,491.3,462.9,1.0,520.0
1918,2,1,1,1,19,2,0,1.0,0,476.1,416.9,517.7,414.0,1.0,400.0
1919,1,0,0,0,16,3,0,,1,,,,,,
1920,3,1,1,1,17,2,0,1.0,0,579.2,614.2,590.1,617.9,1.0,880.0
1921,2,1,1,1,19,2,0,1.0,0,506.5,556.3,536.6,494.8,1.0,500.0
1922,1,1,1,1,17,3,0,,1,419.4,433.6,446.4,386.9,1.0,480.0
1923,1,1,1,0,23,1,5,,0,421.7,586.6,,,,
1924,1,0,0,0,43,1,4,,0,,,,,,
1925,1,0,0,0,20,1,3,,0,,,,,,
1926,1,1,1,1,18,3,0,,0,475.1,596.5,436.1,404.2,1.0,500.0
1927,1,0,0,0,36,4,0,,0,,,,,,
1928,1,1,1,1,25,1,8,,0,398.9,520.2,505.0,396.4,1.0,500.0
1929,1,1,1,1,33,4,0,,0,439.0,543.4,378.9,431.0,1.0,360.0
1930,2,1,1,1,18,2,0,1.0,0,490.8,538.1,521.8,380.7,1.0,340.0
1931,1,1,1,1,16,3,0,,1,423.0,488.8,540.6,381.8,1.0,540.0
1932,1,0,0,0,18,3,0,,0,,,,,,
1933,1,1,1,1,17,3,0,,1,374.4,454.6,454.1,455.1,1.0,500.0
1934,1,1,1,1,40,1,10,,0,499.7,469.1,408.1,447.2,1.0,480.0
1935,1,0,0,0,24,3,0,,0,,,,,,
1936,2,1,1,1,20,2,0,3.0,0,435.0,560.9,515.8,507.8,1.0,500.0
1937,1,1,1,1,19,1,1,,0,500.1,510.3,400.0,539.6,1.0,560.0
1938,1,0,0,0,21,1,4,,0,,,,,,
1939,2,1,1,1,17,2,0,1.0,0,399.5,564.0,537.4,501.1,1.0,540.0
1940,2,1,1,1,19,2,0,1.0,0,452.4,414.9,389.0,466.6,6.0,0.0
1941,2,1,1,1,18,2,0,1.0,0,430.2,562.2,565.4,426.1,1.0,580.0
1942,1,1,1,1,17,3,0,,1,456.8,443.7,423.9,465.4,1.0,520.0
1943,2,1,1,1,17,2,0,1.0,0,516.4,552.6,570.5,385.7,1.0,540.0
1944,1,1,1,1,19,1,2,,0,492.6,633.9,622.6,600.3,1.0,760.0
1945,1,1,1,1,20,1,1,,0,583.8,592.2,523.3,706.7,1.0,500.0
1946,2,1,1,1,18,2,0,1.0,0,379.9,457.4,539.8,420.4,1.0,400.0
1947,2,1,1,1,17,2,0,1.0,0,417.4,547.3,446.9,470.5,1.0,460.0
1948,1,1,1,1,17,3,0,,1,412.4,476.4,492.3,540.8,1.0,420.0
1949,1,1,1,1,20,1,2,,0,468.4,469.6,425.6,451.8,1.0,480.0
1950,2,1,1,1,18,2,0,1.0,0,508.1,523.0,601.7,652.1,1.0,520.0
1951,2,1,1,1,17,2,0,1.0,0,391.8,413.7,405.5,391.7,1.0,440.0
1952,2,1,1,1,17,2,0,3.0,0,422.4,403.2,483.6,393.6,1.0,440.0
1953,2,1,1,1,17,2,0,1.0,0,494.3,608.1,618.7,463.4,1.0,640.0
1954,1,0,0,0,19,4,0,,0,,,,,,
1955,1,0,0,0,19,1,1,,0,,,,,,
1956,2,1,1,1,17,2,0,1.0,0,502.5,474.7,430.6,495.2,1.0,480.0
1957,1,1,1,1,24,1,7,,0,658.1,667.3,655.1,712.6,1.0,920.0
1958,1,1,1,1,24,1,6,,0,505.5,538.2,610.1,586.7,1.0,620.0
1959,1,1,1,1,25,4,0,,0,598.4,584.7,583.5,478.4,1.0,480.0
1960,1,1,1,1,17,1,1,,0,449.5,485.5,514.9,382.8,1.0,600.0
1961,1,1,1,1,31,1,10,,0,469.5,567.1,555.5,417.3,1.0,580.0
1962,2,1,1,1,17,2,0,1.0,0,480.1,507.6,438.9,424.7,4.0,0.0
1963,1,0,0,0,27,1,6,,0,,,,,,
1964,1,1,1,1,19,1,2,,0,464.8,493.2,515.4,474.0,1.0,560.0
1965,2,1,1,1,18,2,0,1.0,0,543.5,598.6,615.0,609.0,1.0,740.0
1966,1,1,1,1,20,1,2,,0,581.0,606.6,613.2,654.1,1.0,720.0
1967,1,1,1,1,22,1,5,,0,404.2,502.8,474.6,461.4,1.0,600.0
1968,1,1,1,1,19,1,2,,0,515.6,566.2,591.8,461.7,1.0,720.0
1969,2,0,0,0,18,2,0,1.0,0,,,,,,
1970,2,1,1,1,17,2,0,1.0,0,481.3,409.1,403.0,410.0,1.0,480.0
1971,1,0,0,0,23,1,6,,0,,,,,,
1972,1,1,1,1,18,1,1,,0,554.6,584.1,552.7,479.6,1.0,620.0
1973,1,1,1,1,17,3,0,,1,427.1,471.6,537.1,481.8,1.0,340.0
1974,1,1,1,1,16,3,0,,1,505.7,489.8,406.9,550.0,9.0,0.0
1975,1,1,1,1,29,1,6,,0,412.4,557.9,496.4,383.4,1.0,520.0
1976,1,0,0,0,35,1,10,,0,,,,,,
1977,3,0,0,0,19,2,0,1.0,0,,,,,,
1978,3,1,1,1,18,2,0,1.0,0,551.3,578.5,641.1,450.5,1.0,780.0
1979,1,1,1,1,21,3,0,,0,412.1,427.6,475.0,369.0,6.0,0.0
1980,1,1,1,1,18,1,1,,0,387.6,455.3,493.1,491.5,1.0,520.0
1981,1,1,1,1,25,1,9,,0,581.6,620.1,620.4,410.1,1.0,900.0
1982,1,0,0,0,43,1,10,,0,,,,,,
1983,1,1,1,1,16,3,0,,1,570.5,605.7,560.6,610.5,1.0,720.0
1984,1,1,1,1,17,3,0,,1,459.0,427.9,500.0,418.8,1.0,420.0
1985,1,0,0,0,22,1,4,,0,,,,,,
1986,2,1,1,1,17,2,0,1.0,0,593.4,588.6,565.5,461.4,1.0,560.0
1987,2,1,1,1,17,2,0,1.0,0,576.7,603.1,544.7,457.7,1.0,640.0
1988,1,0,0,0,25,1,7,,0,,,,,,
1989,1,1,1,1,24,1,6,,0,494.2,591.6,575.9,539.3,1.0,540.0
1990,1,0,0,0,20,1,4,,0,,,,,,
1991,1,1,1,1,18,3,0,,0,436.5,415.7,429.2,449.5,1.0,360.0
1992,1,1,1,1,25,1,8,,0,414.3,502.0,546.7,476.1,1.0,620.0
1993,1,1,1,1,22,1,4,,0,435.6,508.8,508.8,376.3,1.0,560.0
1994,1,0,0,0,35,1,10,,0,,,,,,
1995,1,1,1,1,21,1,4,,0,411.1,424.8,485.5,451.8,1.0,380.0
1996,2,1,1,1,17,2,0,1.0,0,515.1,645.0,592.8,491.1,1.0,560.0
1997,1,1,1,1,46,1,10,,0,546.0,536.8,469.7,382.0,1.0,500.0
1998,1,1,1,1,41,1,10,,0,384.7,595.5,555.2,451.7,1.0,580.0
1999,2,1,1,1,17,2,0,1.0,0,417.3,421.6,399.4,402.4,1.0,480.0
2000,1,0,0,0,15,3,0,,1,,,,,,
2001,1,1,1,1,23,1,6,,0,488.1,475.2,505.1,484.7,1.0,480.0
2002,2,1,1,1,18,2,0,1.0,0,617.6,637.9,634.5,712.0,1.0,620.0
2003,1,1,1,1,32,1,2,,0,498.5,566.1,542.1,603.7,1.0,460.0
2004,1,1,1,1,15,3,0,,1,390.5,527.8,415.8,373.5,1.0,360.0
2005,1,0,0,0,36,4,0,,0,,,,,,
2006,1,1,1,1,20,1,3,,0,636.8,617.6,642.3,649.3,1.0,540.0
2007,1,1,1,1,19,1,2,,0,511.7,576.2,488.4,618.0,9.0,0.0
2008,1,1,1,1,31,4,0,,0,398.5,546.4,527.0,390.4,1.0,460.0
2009,1,1,1,1,24,1,7,,0,554.2,628.4,622.4,527.3,1.0,520.0
2010,2,0,0,0,18,2,0,1.0,0,,,,,,
2011,1,0,0,0,41,1,7,,0,,,,,,
2012,1,1,1,1,19,1,2,,0,550.1,495.2,492.2,552.6,1.0,460.0
2013,1,1,1,1,32,1,10,,0,406.6,543.8,458.8,490.0,1.0,480.0
2014,1,1,1,1,22,1,1,,0,427.5,444.9,403.9,421.5,1.0,400.0
2015,1,1,1,1,19,1,1,,0,493.9,524.5,493.3,448.2,1.0,440.0
2016,1,1,1,1,15,3,0,,1,434.5,551.0,557.0,435.2,1.0,600.0
2017,1,0,0,0,17,3,0,,1,,,,,,
2018,1,1,1,1,17,3,0,,1,412.5,413.9,469.8,442.8,1.0,420.0
2019,1,1,1,1,24,1,4,,0,486.7,563.4,527.0,407.0,1.0,500.0
2020,1,1,1,1,24,1,6,,0,461.3,598.3,436.7,562.0,1.0,640.0
2021,1,1,1,1,23,1,6,,0,514.0,600.1,590.3,538.2,1.0,620.0
2022,1,1,1,1,14,3,0,,1,486.1,532.9,442.7,502.2,1.0,560.0
2023,1,1,1,1,18,3,0,,1,434.2,513.7,439.8,374.3,1.0,460.0
2024,3,1,1,1,17,2,0,1.0,0,508.2,592.6,596.6,506.9,1.0,780.0
2025,2,1,1,1,17,2,0,1.0,0,451.7,505.8,385.1,411.5,1.0,480.0
2026,1,1,1,1,20,1,3,,0,604.0,612.6,571.0,470.7,1.0,560.0
2027,1,0,0,0,25,1,5,,0,,,,,,
2028,1,1,1,1,19,1,1,,0,505.6,618.0,539.5,420.3,1.0,780.0
2029,1,0,0,0,29,1,10,,0,,,,,,
2030,2,1,1,1,17,2,0,1.0,0,454.5,456.1,475.9,382.0,1.0,580.0
2031,1,1,1,1,19,1,3,,0,440.6,606.0,570.1,446.1,1.0,820.0
2032,1,1,1,1,18,1,1,,0,445.0,469.3,359.8,432.7,1.0,660.0
2033,1,1,1,1,18,3,0,,0,421.9,476.6,489.1,467.6,1.0,480.0
2034,3,1,1,1,17,2,0,1.0,0,460.1,534.3,520.4,526.7,1.0,480.0
2035,1,1,1,1,17,3,0,,1,429.1,462.1,497.6,435.7,1.0,560.0
2036,1,1,1,1,23,1,6,,0,456.9,468.1,568.1,471.5,1.0,460.0
2037,2,1,1,1,20,2,0,1.0,0,392.4,350.9,506.3,449.0,1.0,540.0
2038,1,1,1,1,20,1,2,,0,462.5,532.0,557.0,459.9,1.0,720.0
2039,1,1,1,1,22,1,2,,0,501.5,575.4,585.0,426.2,1.0,560.0
2040,1,0,0,0,23,4,0,,0,,,,,,
2041,1,0,0,0,20,1,3,,0,,,,,,
2042,1,1,1,1,17,3,0,,1,412.8,559.7,537.2,486.9,1.0,600.0
2043,1,1,1,1,19,1,2,,0,500.6,589.2,545.3,517.8,1.0,460.0
2044,1,1,1,1,23,1,6,,0,536.6,631.9,633.1,612.1,1.0,480.0
2045,2,1,1,1,20,2,0,1.0,0,496.8,424.6,443.0,357.1,1.0,180.0
2046,1,1,1,1,16,3,0,,1,453.1,611.9,514.1,564.8,1.0,480.0
2047,2,1,1,1,17,2,0,1.0,0,380.6,448.6,519.3,543.7,1.0,700.0
2048,1,0,0,0,19,1,2,,0,,,,,,
2049,2,1,1,1,17,2,0,1.0,0,425.2,501.0,367.8,417.9,1.0,540.0
2050,1,1,1,0,17,3,0,,1,407.9,432.8,,,,
2051,1,1,1,1,16,3,0,,1,440.9,391.8,547.6,489.4,1.0,600.0
2052,1,1,1,1,25,1,8,,0,506.8,501.8,555.7,441.7,1.0,600.0
2053,1,1,1,1,29,1,10,,0,642.5,680.6,659.2,764.4,1.0,920.0
2054,1,1,1,1,18,1,1,,0,562.5,647.2,598.0,513.9,1.0,520.0
2055,1,1,1,1,18,1,1,,0,521.2,570.8,545.0,540.5,1.0,600.0
2056,1,1,1,1,18,1,1,,0,419.2,481.0,509.3,415.8,1.0,620.0
2057,1,0,0,0,20,1,1,,0,,,,,,
2058,1,0,0,0,18,1,1,,0,,,,,,
2059,1,1,1,1,19,1,1,,0,434.5,486.0,490.3,367.9,1.0,340.0
2060,2,1,1,1,17,2,0,1.0,0,524.0,572.4,545.9,537.7,1.0,420.0
2061,1,1,1,1,21,1,4,,0,492.8,628.5,557.4,446.0,1.0,660.0
2062,1,0,0,0,22,1,3,,0,,,,,,
2063,1,1,1,1,15,3,0,,1,550.0,600.6,567.0,637.1,1.0,600.0
2064,1,1,1,1,17,3,0,,1,384.8,441.1,553.1,416.7,1.0,500.0
2065,2,1,1,1,17,2,0,1.0,0,448.4,559.7,508.5,409.9,1.0,600.0
2066,1,1,1,1,15,3,0,,1,424.5,406.0,505.1,511.6,1.0,440.0
2067,1,1,1,1,21,1,4,,0,421.4,526.0,550.8,379.9,1.0,600.0
2068,1,0,0,0,22,1,2,,0,,,,,,
2069,1,1,1,1,23,1,2,,0,413.9,578.6,505.3,397.9,5.0,0.0
2070,1,1,1,0,18,1,1,,0,374.0,409.8,,,,
2071,1,1,1,1,20,1,1,,0,498.3,610.8,577.4,515.2,1.0,760.0
2072,1,1,1,1,17,3,0,,1,422.3,529.6,476.5,426.7,1.0,540.0
2073,1,0,0,0,21,1,4,,0,,,,,,
2074,1,1,1,1,19,1,3,,0,412.9,462.9,414.5,361.5,1.0,480.0
2075,2,1,1,1,18,2,0,1.0,0,443.2,502.8,574.8,479.0,1.0,560.0
2076,1,1,1,1,20,1,2,,0,478.7,514.2,483.3,476.4,1.0,480.0
2077,1,0,0,0,17,3,0,,1,,,,,,
2078,2,1,1,1,17,2,0,1.0,0,464.2,569.8,559.7,390.3,1.0,540.0
2079,2,1,1,1,17,2,0,1.0,0,603.2,600.5,633.1,627.5,1.0,820.0
2080,2,0,0,0,21,2,0,3.0,0,,,,,,
2081,1,0,0,0,20,1,2,,0,,,,,,
2082,1,1,1,1,24,1,8,,0,445.1,474.7,567.7,435.7,1.0,520.0
2083,2,1,1,1,19,2,0,1.0,0,562.2,563.7,551.5,459.6,1.0,580.0
2084,1,1,1,1,18,1,1,,0,491.1,579.2,430.0,349.3,1.0,920.0
2085,2,1,1,1,16,2,0,1.0,0,404.6,535.2,480.1,420.1,1.0,440.0
2086,1,1,1,1,31,4,0,,0,416.4,573.3,517.4,403.7,1.0,460.0
2087,1,1,1,1,17,3,0,,1,439.9,474.8,434.1,379.5,1.0,340.0
2088,2,0,0,0,17,2,0,1.0,0,,,,,,
2089,1,1,1,1,62,1,10,,0,564.6,631.8,538.6,402.1,1.0,660.0
2090,1,0,0,0,18,1,1,,0,,,,,,
2091,1,0,0,0,22,1,5,,0,,,,,,
2092,1,1,1,1,28,4,0,,0,410.0,539.2,580.1,403.6,1.0,620.0
2093,2,1,1,1,17,2,0,1.0,0,473.0,386.3,426.5,343.1,1.0,460.0
2094,1,1,1,1,24,4,0,,0,368.7,408.6,491.4,506.2,1.0,480.0
2095,1,1,1,1,20,1,3,,0,419.3,462.1,488.1,365.6,1.0,300.0
2096,1,1,1,1,19,3,0,,0,448.4,590.0,523.7,482.5,1.0,660.0
2097,1,1,1,1,17,3,0,,1,431.2,584.4,608.6,480.7,1.0,620.0
2098,1,0,0,0,18,1,1,,0,,,,,,
2099,1,1,1,1,25,1,7,,0,554.2,604.0,444.8,758.9,1.0,560.0
2100,2,1,1,1,41,2,0,3.0,0,409.5,469.2,415.1,413.8,1.0,360.0
2101,1,1,1,1,19,1,2,,0,604.0,610.5,613.3,522.0,1.0,800.0
2102,1,1,1,1,17,3,0,,1,523.5,590.9,526.7,618.9,1.0,760.0
2103,1,1,1,1,18,1,1,,0,397.8,543.0,549.3,447.1,1.0,620.0
2104,1,1,1,1,16,3,0,,1,481.5,481.9,504.5,475.8,1.0,480.0
2105,1,1,1,1,20,1,3,,0,654.1,685.2,657.0,725.2,1.0,620.0
2106,1,1,1,1,25,1,3,,0,408.2,539.0,514.5,552.8,6.0,0.0
2107,1,1,1,1,20,1,1,,0,471.4,472.6,535.0,383.0,1.0,500.0
2108,1,1,1,1,17,3,0,,1,425.7,451.4,464.8,553.4,1.0,480.0
2109,3,1,1,1,18,2,0,1.0,0,450.8,530.6,489.1,489.7,1.0,620.0
2110,1,1,1,1,17,3,0,,1,582.4,623.2,578.7,584.7,1.0,620.0
2111,1,0,0,0,23,4,0,,0,,,,,,
2112,1,1,1,1,37,1,10,,0,516.6,578.6,587.7,511.5,1.0,760.0
2113,2,0,0,0,21,2,0,1.0,0,,,,,,
2114,1,1,1,1,19,1,2,,0,475.9,555.2,606.3,651.3,1.0,520.0
2115,2,1,1,1,17,2,0,1.0,0,612.9,618.3,582.7,652.5,1.0,880.0
2116,1,1,1,1,19,1,2,,0,426.1,534.7,489.1,451.4,1.0,640.0
2117,1,1,1,1,16,3,0,,1,394.7,502.4,446.8,431.3,6.0,0.0
2118,1,1,1,1,16,3,0,,1,503.5,554.8,584.6,555.0,1.0,540.0
2119,2,0,0,0,17,2,0,1.0,0,,,,,,
2120,1,1,1,1,21,1,4,,0,409.3,603.0,550.9,544.1,1.0,620.0
2121,1,1,1,1,20,1,1,,0,409.1,464.4,457.5,529.3,1.0,520.0
2122,1,1,1,1,25,1,1,,0,552.9,518.4,488.3,661.0,1.0,560.0
2123,2,1,1,1,17,2,0,1.0,0,509.5,568.3,566.0,421.5,1.0,520.0
2124,2,0,0,0,26,2,0,3.0,0,,,,,,
2125,2,1,1,1,18,2,0,1.0,0,494.9,568.0,562.7,503.6,1.0,640.0
2126,1,1,1,1,28,1,7,,0,403.7,388.2,550.1,380.5,1.0,540.0
2127,2,1,1,1,21,2,0,1.0,0,392.1,474.5,493.8,475.7,1.0,720.0
2128,1,0,0,0,24,1,6,,0,,,,,,
2129,2,1,1,1,18,2,0,1.0,0,442.0,421.6,498.5,403.4,1.0,560.0
2130,1,0,0,0,17,3,0,,1,,,,,,
2131,1,0,0,0,27,1,10,,0,,,,,,
2132,2,1,1,1,19,2,0,1.0,0,452.3,467.9,439.8,459.5,1.0,460.0
2133,1,1,1,1,23,1,5,,0,458.5,377.6,528.8,565.2,1.0,560.0
2134,1,0,0,0,23,4,0,,0,,,,,,
2135,1,1,1,1,36,1,10,,0,448.7,533.1,511.5,381.0,1.0,500.0
2136,1,1,1,1,22,1,5,,0,497.0,525.9,546.5,506.8,1.0,580.0
2137,2,1,1,1,17,2,0,1.0,0,420.5,559.9,500.2,396.6,1.0,560.0
2138,1,1,1,1,16,3,0,,1,452.3,541.4,528.5,552.6,1.0,600.0
2139,1,1,1,1,16,3,0,,1,479.2,505.0,543.6,360.1,1.0,560.0
2140,1,1,1,1,24,4,0,,0,508.6,544.5,506.9,458.8,1.0,480.0
2141,1,1,1,1,17,3,0,,1,457.8,620.4,638.2,516.3,1.0,800.0
2142,1,0,0,0,26,4,0,,0,,,,,,
2143,1,1,1,1,20,1,1,,0,378.4,504.8,507.3,411.6,1.0,400.0
2144,1,1,1,1,18,1,1,,0,431.6,470.2,463.0,504.9,1.0,520.0
2145,1,1,1,1,23,1,6,,0,515.0,588.7,563.0,424.0,1.0,480.0
2146,1,0,0,0,19,3,0,,0,,,,,,
2147,1,1,1,1,27,1,8,,0,412.0,495.2,518.4,343.1,1.0,440.0
2148,1,1,1,1,21,1,1,,0,450.5,407.2,466.9,392.6,1.0,540.0
2149,2,1,1,1,31,2,0,3.0,0,555.7,604.5,588.1,645.2,1.0,600.0
2150,2,1,1,1,19,2,0,1.0,0,408.3,532.8,529.4,443.3,1.0,540.0
2151,1,1,1,1,22,1,4,,0,425.1,495.1,436.4,362.6,1.0,480.0
2152,1,1,1,1,22,1,2,,0,369.4,442.9,574.8,428.3,1.0,560.0
2153,1,1,1,1,26,4,0,,0,465.3,580.5,517.0,593.7,1.0,580.0
2154,1,0,0,0,34,1,10,,0,,,,,,
2155,2,0,0,0,18,2,0,1.0,0,,,,,,
2156,2,0,0,0,26,2,0,1.0,0,,,,,,
2157,1,0,0,0,35,1,10,,0,,,,,,
2158,1,1,1,1,18,1,1,,0,388.5,437.7,568.6,432.4,1.0,360.0
2159,1,0,0,0,21,4,0,,0,,,,,,
2160,2,1,1,1,19,2,0,1.0,0,454.3,446.6,518.5,386.8,1.0,560.0
2161,1,1,1,1,16,3,0,,1,486.2,611.3,611.0,566.5,1.0,600.0
2162,1,1,1,1,22,1,3,,0,375.0,524.1,495.6,418.0,1.0,540.0
2163,2,0,0,0,21,2,0,1.0,0,,,,,,
2164,1,1,1,1,25,1,5,,0,564.4,571.3,572.2,478.0,1.0,540.0
2165,1,1,1,1,21,1,4,,0,588.9,631.3,630.9,630.9,1.0,860.0
2166,1,1,1,1,21,1,3,,0,416.5,569.4,474.2,476.5,1.0,400.0
2167,1,0,0,0,33,1,10,,0,,,,,,
2168,1,1,1,1,20,1,2,,0,463.3,525.2,574.1,500.4,1.0,600.0
2169,1,1,1,1,20,1,1,,0,410.5,398.1,397.8,375.1,1.0,460.0
2170,1,1,1,1,16,3,0,,1,427.8,531.9,516.2,454.4,1.0,520.0
2171,2,1,1,1,17,2,0,1.0,0,548.2,498.0,513.2,496.3,1.0,480.0
2172,2,1,1,1,17,2,0,1.0,0,493.4,634.2,575.5,585.3,1.0,600.0
2173,1,1,1,1,16,3,0,,1,399.1,477.3,498.9,607.0,1.0,480.0
2174,2,1,1,1,17,2,0,1.0,0,564.7,621.9,544.8,486.2,1.0,700.0
2175,1,0,0,0,23,1,6,,0,,,,,,
2176,1,1,1,1,19,4,0,,0,542.8,578.4,610.1,416.9,1.0,520.0
2177,1,1,1,1,31,1,10,,0,532.2,585.6,532.4,339.6,1.0,740.0
2178,2,1,1,1,18,2,0,1.0,0,482.0,603.8,497.7,381.9,1.0,480.0
2179,1,1,1,1,16,3,0,,1,392.1,538.1,503.0,466.3,1.0,780.0
2180,1,1,1,1,18,3,0,,0,419.6,373.5,372.6,427.9,1.0,340.0
2181,1,1,1,1,16,3,0,,1,493.5,591.1,499.9,444.8,1.0,640.0
2182,1,1,1,1,16,3,0,,1,399.2,559.0,478.7,400.5,1.0,560.0
2183,2,1,1,1,18,2,0,1.0,0,552.1,605.0,579.9,400.3,1.0,860.0
2184,2,1,1,1,17,2,0,1.0,0,390.3,361.5,408.5,362.5,1.0,460.0
2185,1,1,1,1,22,1,2,,0,413.2,576.6,519.2,468.7,1.0,400.0
2186,2,1,1,1,18,2,0,1.0,0,447.6,540.4,563.3,548.6,1.0,580.0
2187,1,1,1,1,19,1,1,,0,416.1,480.6,497.7,439.7,1.0,540.0
2188,1,1,1,1,20,1,2,,0,565.1,591.0,561.2,570.7,1.0,540.0
2189,2,1,1,1,17,2,0,1.0,0,404.2,492.1,438.4,348.0,1.0,380.0
2190,1,1,1,1,22,1,5,,0,384.5,513.2,471.7,525.4,1.0,560.0
2191,1,1,1,1,17,3,0,,1,431.6,563.1,533.4,374.4,1.0,800.0
2192,2,0,0,0,18,2,0,1.0,0,,,,,,
2193,1,1,1,0,30,1,10,,0,461.0,549.7,,,,
2194,1,1,1,1,19,4,0,,0,0.0,0.0,483.5,466.7,1.0,520.0
2195,1,0,0,0,18,3,0,,1,,,,,,
2196,1,0,0,0,17,1,1,,0,,,,,,
2197,1,1,1,1,18,1,1,,0,443.4,555.5,531.8,410.2,1.0,440.0
2198,1,1,1,1,16,3,0,,1,481.4,550.0,495.1,436.0,1.0,520.0
2199,1,0,0,0,30,1,10,,0,,,,,,
2200,1,0,0,0,23,4,0,,0,,,,,,
2201,1,1,1,1,18,1,1,,0,403.2,580.9,509.2,567.1,1.0,580.0
2202,1,1,1,1,19,1,2,,0,555.5,598.5,579.2,573.3,1.0,520.0
2203,2,1,1,1,17,2,0,1.0,0,453.2,611.3,536.0,392.6,1.0,520.0
2204,1,1,1,1,17,3,0,,1,414.4,485.3,492.0,387.5,1.0,500.0
2205,1,1,1,1,26,1,9,,0,533.9,529.2,488.2,475.2,1.0,600.0
2206,2,0,0,0,19,2,0,1.0,0,,,,,,
2207,1,1,1,1,24,1,6,,0,412.6,521.1,541.7,373.4,1.0,480.0
2208,2,1,1,1,19,2,0,1.0,0,480.4,455.6,504.0,463.8,1.0,680.0
2209,1,1,1,1,32,1,10,,0,512.9,463.9,496.8,436.0,1.0,440.0
2210,1,1,1,1,20,1,2,,0,559.7,627.7,582.3,539.2,1.0,660.0
2211,1,1,1,1,40,3,0,,0,426.2,527.1,416.5,436.9,1.0,540.0
2212,1,1,1,1,17,3,0,,1,421.9,447.7,500.8,387.0,1.0,380.0
2213,2,1,1,1,16,2,0,1.0,0,405.5,429.7,543.4,496.3,1.0,420.0
2214,1,1,1,0,36,4,0,,0,395.9,455.2,,,,
2215,1,1,1,1,63,1,7,,0,450.9,466.8,450.6,368.6,1.0,480.0
2216,1,0,0,0,25,1,6,,0,,,,,,
2217,1,0,0,0,22,1,6,,0,,,,,,
2218,1,0,0,0,37,1,10,,0,,,,,,
2219,1,0,0,0,24,1,6,,0,,,,,,
2220,1,0,0,0,18,3,0,,0,,,,,,
2221,2,0,0,0,19,2,0,1.0,0,,,,,,
2222,1,1,1,1,27,1,9,,0,492.4,586.6,542.9,383.4,1.0,600.0
2223,2,1,1,1,18,2,0,1.0,0,441.0,450.7,481.6,415.4,1.0,380.0
2224,1,0,0,0,22,1,4,,0,,,,,,
2225,1,0,0,0,22,1,5,,0,,,,,,
2226,1,1,1,1,15,3,0,,1,435.9,481.6,431.0,531.6,3.0,0.0
2227,1,0,0,0,21,1,3,,0,,,,,,
